Group 1,Group 2,H,p-value,q-value
P2S4 (n=6),P6S3 (n=6),1.2564102564102626,0.2623316754083529,0.6707036649615621
P2S4 (n=6),P7S1 (n=6),0.1025641025641093,0.7487740417065392,1.0
P2S4 (n=6),P7S2 (n=6),2.07692307692308,0.1495413545846106,0.48478765930697293
P2S4 (n=6),P7S3 (n=4),0.4090909090909065,0.5224312849615658,0.8874175251401939
P2S4 (n=6),P7S4 (n=6),0.9230769230769269,0.336668367610035,0.7388827890910503
P2S4 (n=6),PBS (n=3),0.0,1.0,1.0
P2S4 (n=6),Pram_120 (n=3),0.0,1.0,1.0
P2S4 (n=6),Pram_120_d (n=3),0.0,1.0,1.0
P3S1 (n=6),P3S2 (n=24),3.107526881720432,0.0779312106125623,0.3361206996854861
P3S1 (n=6),P3S3 (n=6),0.1025641025641093,0.7487740417065392,1.0
P3S1 (n=6),P3S4 (n=6),0.4102564102564159,0.5218393903336124,0.8874175251401939
P3S1 (n=6),P3S5 (n=5),0.13333333333333997,0.7150006546880824,1.0
P3S1 (n=6),P4S1 (n=13),0.06923076923077076,0.7924600886080329,1.0
P3S1 (n=6),P4S2 (n=6),0.4102564102564159,0.5218393903336124,0.8874175251401939
P3S1 (n=6),P4S3 (n=6),2.07692307692308,0.1495413545846106,0.48478765930697293
P3S1 (n=6),P4S4 (n=6),1.2564102564102626,0.2623316754083529,0.6707036649615621
P3S1 (n=6),P5S1 (n=6),0.4102564102564159,0.5218393903336124,0.8874175251401939
P3S1 (n=6),P5S2 (n=6),0.4102564102564159,0.5218393903336124,0.8874175251401939
P3S1 (n=6),P6S1 (n=16),0.048913043478250984,0.8249655688350075,1.0
P3S1 (n=6),P6S2 (n=6),0.025641025641029103,0.8727801237939032,1.0
P3S1 (n=6),P6S3 (n=6),1.2564102564102626,0.2623316754083529,0.6707036649615621
P3S1 (n=6),P7S1 (n=6),0.025641025641029103,0.8727801237939032,1.0
P3S1 (n=6),P7S2 (n=6),2.07692307692308,0.1495413545846106,0.48478765930697293
P3S1 (n=6),P7S3 (n=4),0.18181818181817277,0.6698153575994242,0.9800248299979777
P3S1 (n=6),P7S4 (n=6),0.9230769230769269,0.336668367610035,0.7388827890910503
P3S1 (n=6),PBS (n=3),0.0,1.0,1.0
