Group 1,Group 2,H,p-value,q-value
MLG11 (n=6),MLG13 (n=12),0.21929824561403422,0.6395751409486884,1.0
MLG11 (n=6),MLG14 (n=12),2.8421052631578902,0.09182383505322327,0.48680483513713657
MLG11 (n=6),MLG15 (n=6),0.4102564102564159,0.5218393903336124,0.9736759356224719
MLG11 (n=6),MLG16 (n=3),0.0,1.0,1.0
MLG11 (n=6),MLG17 (n=45),2.6803418803418992,0.10159391552033738,0.48680483513713657
MLG11 (n=6),MLG2 (n=6),0.1025641025641093,0.7487740417065392,1.0
MLG11 (n=6),MLG3 (n=6),0.0,1.0,1.0
MLG11 (n=6),MLG4 (n=6),0.2307692307692335,0.6309540411841686,1.0
MLG11 (n=6),MLG5 (n=6),0.0,1.0,1.0
MLG11 (n=6),MLG6 (n=6),2.07692307692308,0.1495413545846106,0.48680483513713657
MLG11 (n=6),MLG7 (n=36),1.8656330749354026,0.17197606799203485,0.48726552597743206
MLG11 (n=6),MLG8 (n=6),2.07692307692308,0.1495413545846106,0.48680483513713657
MLG11 (n=6),MLG9 (n=6),2.07692307692308,0.1495413545846106,0.48680483513713657
MLG11 (n=6),NA (n=19),9.327935222672068,0.0022568651442211535,0.03836670745175961
MLG12 (n=24),MLG13 (n=12),2.815315315315317,0.0933685481325332,0.48680483513713657
MLG12 (n=24),MLG14 (n=12),1.8930180180180116,0.16886191153896563,0.48726552597743206
MLG12 (n=24),MLG15 (n=6),2.107526881720432,0.14657603430899643,0.48680483513713657
MLG12 (n=24),MLG16 (n=3),3.720238095238088,0.05375670497585984,0.45693199229480863
MLG12 (n=24),MLG17 (n=45),1.9206349206349387,0.1657866839810523,0.48726552597743206
MLG12 (n=24),MLG2 (n=6),2.7526881720430225,0.09709106759647618,0.48680483513713657
MLG12 (n=24),MLG3 (n=6),0.8709677419354875,0.35068753604798253,0.766502757362019
MLG12 (n=24),MLG4 (n=6),0.0026881720430225187,0.9586501393763696,1.0
MLG12 (n=24),MLG5 (n=6),0.0026881720430225187,0.9586501393763696,1.0
MLG12 (n=24),MLG6 (n=6),0.010752688172047442,0.9174112601920241,1.0
MLG12 (n=24),MLG7 (n=36),1.606557377049171,0.2049764047404183,0.5555861038877601
MLG12 (n=24),MLG8 (n=6),0.024193548387103192,0.8763934510755662,1.0
MLG12 (n=24),MLG9 (n=6),0.09677419354838435,0.7557356175737303,1.0
MLG12 (n=24),NA (n=19),10.263755980861248,0.0013566918860838416,0.03459564309513796
MLG13 (n=12),MLG14 (n=12),1.9200000000000017,0.1658566603429058,0.48726552597743206
MLG13 (n=12),MLG15 (n=6),0.21929824561403422,0.6395751409486884,1.0
MLG13 (n=12),MLG16 (n=3),0.0,1.0,1.0
MLG13 (n=12),MLG17 (n=45),0.8107279693486475,0.3679051138414573,0.7928096115175065
MLG13 (n=12),MLG2 (n=6),1.0614035087719245,0.3028952953364387,0.7241090654136738
MLG13 (n=12),MLG3 (n=6),0.0,1.0,1.0
MLG13 (n=12),MLG4 (n=6),0.5614035087719245,0.45369529970393097,0.9380456872256951
MLG13 (n=12),MLG5 (n=6),0.035087719298239506,0.8514119675601733,1.0
MLG13 (n=12),MLG6 (n=6),2.8421052631578902,0.09182383505322327,0.48680483513713657
MLG13 (n=12),MLG7 (n=36),2.698979591836718,0.10041249398610445,0.48680483513713657
