7fbb93d82e4abea98be2b43aa3e311fd,295830.0
134475cce8ba123a5a1640cdcda5781a,166811.0
2e9bf4285bcc3e01cf720c7f65e10486,127741.0
6ce7604e712f963bbd0ae0f6b7a3cf5e,122258.0
298eeb88f720911f4d0c4470e2bf1ed5,119453.0
a2878a4e252dfa8b1162300ca2040ca5,93007.0
3baaa1a55f67a004e5bdf88baecff544,46722.0
bde718847f41be286a85301fdf2cd739,45110.0
78baeb4acaf2da94c88c9c8a227cbbdb,37395.0
0ec6d580aaa7f239b22174ca84d9c96f,35846.0
31710f04c1d3def7bfea4ec1a43757f0,27901.0
9834bc790d8e08601384adc60cd38ad4,27334.0
24e74d80a14c45a5cf5d90ec5a781cc7,20773.0
5445674d2be8f852c55b6fd2170804d4,20408.0
a39ba8b94eacb850e45f52b3b063a462,19117.0
9b34824ea847a772bf3baa36345245f5,18494.0
6e316a8fd50dcc5fa9f5ec923e0f6c1b,15893.0
6a4cccbca31d8630fe7df2c29de6203a,14811.0
c3a9a51021bd2a4de3ef9a47470bade6,10731.0
1ca7eea6cc4b4639b74ca2243c57268b,10256.0
079240a1ba113328cf31bd0c39964cfb,9462.0
fa295dd2455c2d42ace70306c6b19f36,9341.0
e0b9ad85c96797d04fa8dff8ef69fcef,8474.0
53eaf62a30dabef55c59965ae0f8dc51,7718.0
07a3c3c46cf1abb06ad365d5fa3e40c9,7317.0
279e91b955d7b011cc865740cf88eef7,7256.0
2ce3f8e1f401899771c664fcb70c9d3e,7212.0
42ed4d417550285aaeed3ab4564755aa,7196.0
628829caf8d3a3cfcb8254bebad203a3,7160.0
2af04b79ec867ceaeceb9ad07942951d,7100.0
6ffbd532468915f4e2627f37b7c059bf,6920.0
b8c95462599b8c23ed457cf4fa508850,6813.0
ec9eabcb2b696cf90222bc34dad0a50e,6759.0
bf25691d466f0d46c4d10a6191c730cd,6654.0
5d27b53708e4b9e708cce116cc62058f,6328.0
9d8869719a8a5e192f1058d7e7589656,6175.0
d296c5e514dfe3cf4aa92c03a9229f0f,6106.0
af09b09db04c6509129c7f418e1d44cc,5920.0
4bfe433f48f73e43b61f3fac649b3279,5771.0
b68b82c3d523cd25d7430691ffe98a00,5272.0
ed28bfe7a584c2b864bd8adbe8951b05,5129.0
ef7c22c8ca2d38887670513cb6357d90,4968.0
1603b2f8a8f15f086fef7ec615de5ad6,4966.0
77a32e78cdf206ccd5ff71398cf7044d,4890.0
9fd5874b0a4b33a12529a1ff7d5fd20f,4879.0
c440cbbcbb7f9b1ec5fb1eb08e8a94ea,4835.0
c02215c3ba75beeaf277d143a8fc9003,4696.0
67f029a42c052785b2759360b8321948,4577.0
df212510ad7d102f5382c39ec3f11023,4416.0
e4e382c597972f6474f11b3acb86e2fd,4392.0
a2dbf61ffb07595f4806868b2d968be2,4053.0
d591d69933f80f7b00d94b42d1b7b014,3920.0
30eee799b767f437fc47c8850f976f32,3895.0
0f1ebce8c5927449082b247db19d5f26,3846.0
a50043ccedf46e2e8ebe1b58e3bb7cd4,3816.0
63593c3389a10dc42aef47c502d5cae2,3765.0
e7dcf691c48fa40c36a84cdbce9ae5d5,3721.0
8db90b13014929cc6488e7ac79866081,3644.0
753c4929a4d10b11978e12f0ac69b6a3,3420.0
7cb4824215b5173b393099748d52ba98,3323.0
9c06cab9acbc4695b9bc648502b4446b,3323.0
35ecd15663780c905b48197636514978,3305.0
bda538354d57e229e164be6f9c3ef007,3116.0
30a4e445863bc9eb818991733f3273e8,3095.0
8477293711ae769ad34a86f51ba4611b,3093.0
47a50877ffe9f7cf60661741b80e50c6,3020.0
eced5e02a199e08d04a9af3ac661185d,3017.0
b93271b97699bdbf400e0eb32b000a45,3002.0
7a7f65b95955db7f1566b737bb3760c5,2967.0
a2c388e3c3f527a7c574dd8d400f3bb9,2926.0
7770d5249b94f2bbb95982e8708a9bb1,2912.0
e9664bb061d703f20b089a55080905e7,2855.0
eba86a53267c581a934683dae44239ec,2732.0
27af247499e9bac2af4e8612fd50e999,2692.0
f1b689ef7d0db7b0d303e9c9206ee5ad,2673.0
814b01f9295131de35b27565c2741f7a,2648.0
1afbac69d5595ebff8056a0cde4a7f34,2557.0
ba14b83d3509898c8d33ee1642f84354,2547.0
23c14c8f6b321789dfae1929bb080be7,2511.0
6f43287fe9d13dc3f4d44aa474581759,2420.0
eb8edd76f0f7f43bf9be5569900dae22,2371.0
ffbb26d1c17ecec85e9634d2650d01c7,2340.0
a86f21f1fe34c238734098ad5815395b,2330.0
1ec9d88116d7fdac2b601216a214b1c8,2309.0
9c8f583227d1871007416bf45a0b5e30,2304.0
6cba2c57f9b6a114a8c8552508bba6ae,2200.0
a9f8f8712c5228b19d9fcb1eea896161,2186.0
7385b25f8f22a0979c292dfd945b158d,2130.0
ba514a920775ab30d99b4faa14e62a0d,2119.0
50fab50bc0d4b7dba614d2ef1ba4c6e2,2074.0
