Group 1,Group 2,H,p-value,q-value
Control (n=5),Pram_120 (n=3),5.0,0.025347318677468325,0.14126146139353132
Control (n=5),Pram_120_d (n=3),5.0,0.025347318677468325,0.14126146139353132
H2O (n=3),Mock (n=2),3.0,0.08326451666355042,0.2868000018411181
H2O (n=3),P1S1 (n=3),0.42857142857142705,0.5126907602619241,0.8570607205479196
H2O (n=3),P1S2 (n=3),3.857142857142854,0.049534613435626915,0.18942327623152405
H2O (n=3),P1S3 (n=3),0.42857142857142705,0.5126907602619241,0.8570607205479196
H2O (n=3),P1S4 (n=3),3.857142857142854,0.049534613435626915,0.18942327623152405
H2O (n=3),P2S1 (n=6),2.3999999999999986,0.12133525035848367,0.36696514742565794
H2O (n=3),P2S2 (n=24),5.357142857142847,0.020637558243972356,0.12042622222365047
H2O (n=3),P2S3 (n=6),0.2666666666666657,0.6055766163353469,0.9415862122330158
H2O (n=3),P2S4 (n=6),1.0666666666666664,0.30169958247834494,0.6083048492246305
H2O (n=3),P3S1 (n=6),0.2666666666666657,0.6055766163353469,0.9415862122330158
H2O (n=3),P3S2 (n=24),1.7202380952380878,0.1896623997641429,0.44962315313076046
H2O (n=3),P3S3 (n=6),0.2666666666666657,0.6055766163353469,0.9415862122330158
H2O (n=3),P3S4 (n=6),0.5999999999999979,0.4385780260810006,0.771399648709845
H2O (n=3),P3S5 (n=6),0.0,1.0,1.0
H2O (n=3),P4S1 (n=24),2.3809523809523796,0.12282264810139236,0.36698815336319646
H2O (n=3),P4S2 (n=6),0.06666666666666643,0.7962534147376396,1.0
H2O (n=3),P4S3 (n=6),0.0,1.0,1.0
H2O (n=3),P4S4 (n=6),0.0,1.0,1.0
H2O (n=3),P5S1 (n=6),1.6666666666666679,0.19670560245894303,0.44962315313076046
H2O (n=3),P5S2 (n=6),0.2666666666666657,0.6055766163353469,0.9415862122330158
H2O (n=3),P6S1 (n=24),3.720238095238088,0.05375670497585984,0.20199489142444305
H2O (n=3),P6S2 (n=6),0.0,1.0,1.0
H2O (n=3),P6S3 (n=6),0.06666666666666643,0.7962534147376396,1.0
H2O (n=3),P7S1 (n=6),0.2666666666666657,0.6055766163353469,0.9415862122330158
H2O (n=3),P7S2 (n=6),0.06666666666666643,0.7962534147376396,1.0
H2O (n=3),P7S3 (n=6),0.5999999999999979,0.4385780260810006,0.771399648709845
H2O (n=3),P7S4 (n=6),0.0,1.0,1.0
H2O (n=3),PBS (n=3),3.857142857142854,0.049534613435626915,0.18942327623152405
H2O (n=3),Pram_120 (n=3),3.857142857142854,0.049534613435626915,0.18942327623152405
H2O (n=3),Pram_120_d (n=3),3.857142857142854,0.049534613435626915,0.18942327623152405
Mock (n=2),P1S1 (n=3),3.0,0.08326451666355042,0.2868000018411181
Mock (n=2),P1S2 (n=3),0.0,1.0,1.0
Mock (n=2),P1S3 (n=3),3.0,0.08326451666355042,0.2868000018411181
Mock (n=2),P1S4 (n=3),0.0,1.0,1.0
Mock (n=2),P2S1 (n=6),1.777777777777775,0.1824224394517322,0.44962315313076046
Mock (n=2),P2S2 (n=24),0.5925925925926094,0.4414183267820472,0.7736519084236587
Mock (n=2),P2S3 (n=6),1.0,0.31731050786291115,0.6320723369478068
Mock (n=2),P2S4 (n=6),1.777777777777775,0.1824224394517322,0.44962315313076046
Mock (n=2),P3S1 (n=6),0.0,1.0,1.0
Mock (n=2),P3S2 (n=24),1.5648148148148238,0.21096162903585503,0.46922407175687936
Mock (n=2),P3S3 (n=6),0.0,1.0,1.0
Mock (n=2),P3S4 (n=6),0.0,1.0,1.0
Mock (n=2),P3S5 (n=6),0.0,1.0,1.0
Mock (n=2),P4S1 (n=24),0.7500000000000142,0.38647623077122806,0.7179483537922439
Mock (n=2),P4S2 (n=6),2.777777777777775,0.09558070454562952,0.31702375952417866
Mock (n=2),P4S3 (n=6),0.11111111111110716,0.7388826803635317,1.0
Mock (n=2),P4S4 (n=6),0.11111111111110716,0.7388826803635317,1.0
Mock (n=2),P5S1 (n=6),0.0,1.0,1.0
Mock (n=2),P5S2 (n=6),0.0,1.0,1.0
Mock (n=2),P6S1 (n=24),0.0370370370370523,0.8473896596866832,1.0
Mock (n=2),P6S2 (n=6),4.0,0.04550026389635857,0.18942327623152405
Mock (n=2),P6S3 (n=6),4.0,0.04550026389635857,0.18942327623152405
Mock (n=2),P7S1 (n=6),2.777777777777775,0.09558070454562952,0.31702375952417866
Mock (n=2),P7S2 (n=6),1.0,0.31731050786291115,0.6320723369478068
Mock (n=2),P7S3 (n=6),4.0,0.04550026389635857,0.18942327623152405
Mock (n=2),P7S4 (n=6),1.0,0.31731050786291115,0.6320723369478068
Mock (n=2),PBS (n=3),3.0,0.08326451666355042,0.2868000018411181
Mock (n=2),Pram_120 (n=3),3.0,0.08326451666355042,0.2868000018411181
Mock (n=2),Pram_120_d (n=3),3.0,0.08326451666355042,0.2868000018411181
P1S1 (n=3),P1S2 (n=3),3.857142857142854,0.049534613435626915,0.18942327623152405
