Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
Germ-Control-a_S190.16S.R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	1.3333333333333333	2.333333333333333	2.6666666666666665	4.666666666666666	4.999999999999999	4.999999999999999	3.0	3.3333333333333335	5.333333333333332	8.666666666666664	11.000000000000002	87.99999999999983	356.66666666666384	391.66666666666185	582.666666666663	1098.666666666696	1732.9999999998852	1314.3333333333137	1225.333333333334	1241.6666666666636	838.6666666666921	190.6666666666677	99.66666666666633	51.66666666666676	13.000000000000005	11.66666666666667	19.999999999999996	56.00000000000012	283.3333333333347	183.00000000000082	7.9999999999999964	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Germ-Control-a_S190.16S.R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.6666666666666666	1.3333333333333333	4.666666666666666	4.666666666666666	15.333333333333343	39.333333333333336	156.00000000000006	431.9999999999929	717.333333333345	915.6666666667008	1017.3333333333791	1181.0000000000107	941.3333333333704	1214.3333333333364	1099.8333333333626	953.1666666667052	307.0	58.666666666666806	40.66666666666668	17.66666666666667	19.999999999999996	27.333333333333304	55.33333333333345	119.33333333333272	205.00000000000145	121.33333333333269	9.333333333333332	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Germ-Control-b_S197.16S.R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.6666666666666666	1.3333333333333333	0.3333333333333333	0.3333333333333333	2.333333333333333	33.66666666666663	35.99999999999998	5.666666666666665	10.666666666666668	33.999999999999964	29.99999999999996	190.00000000000102	390.9999999999952	632.6666666666687	1399.6666666666276	1822.6666666665315	1604.3333333332478	1343.333333333307	1013.666666666712	559.333333333327	123.66666666666599	24.99999999999998	8.33333333333333	2.6666666666666665	2.333333333333333	4.999999999999999	12.000000000000004	37.33333333333332	8.999999999999998	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Germ-Control-b_S197.16S.R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	4.666666666666666	25.33333333333331	30.666666666666625	11.000000000000002	31.33333333333329	49.33333333333341	100.33333333333299	539.9999999999915	853.6666666666938	719.0000000000118	1046.0000000000414	1429.3333333332876	1302.3333333333164	1447.6666666666167	737.0000000000139	413.3333333333273	104.99999999999959	16.666666666666675	4.0	3.3333333333333335	3.0	4.333333333333333	7.666666666666663	25.33333333333331	24.99999999999998	4.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Germ-Control-c_S204.16S.R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	1.0	1.6666666666666665	1.3333333333333333	3.666666666666667	37.33333333333332	171.00000000000048	55.000000000000114	13.000000000000005	7.33333333333333	7.33333333333333	23.66666666666665	160.00000000000017	724.6666666666791	1238.6666666666642	1392.6666666666292	1560.9999999999243	1477.3333333332766	961.0000000000393	475.33333333332376	84.33333333333321	24.99999999999998	14.000000000000007	23.333333333333318	119.99999999999937	111.66666666666616	7.666666666666663	1.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Germ-Control-c_S204.16S.R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.6666666666666666	5.333333333333332	27.999999999999968	142.66666666666634	64.00000000000017	25.666666666666643	22.666666666666654	44.66666666666671	134.99999999999946	310.66666666666646	1002.6666666667107	964.0000000000397	1020.3333333333794	1041.0000000000425	1267.6666666666576	1025.0000000000462	808.6666666666887	159.66666666666683	31.999999999999954	17.66666666666667	38.666666666666664	126.99999999999928	44.33333333333337	3.666666666666667	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Germ-Mock-a_S171.16S.R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	1.0	1.6666666666666665	6.666666666666664	61.66666666666683	387.9999999999954	728.0000000000128	958.3333333333724	973.6666666667074	1250.3333333333283	2366.666666666625	1209.6666666666708	279.0000000000016	94.99999999999973	19.0	4.0	1.0	0.6666666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Germ-Mock-a_S171.16S.R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.3333333333333333	1.3333333333333333	2.333333333333333	8.999999999999998	21.666666666666657	98.99999999999967	367.3333333333299	520.6666666666559	961.0000000000393	1072.3333333333687	2299.999999999928	1068.0000000000364	835.6666666666918	173.00000000000054	117.9999999999994	36.999999999999986	7.666666666666663	1.9999999999999998	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Germ-P2S2-ACN-a_S165.16S.R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.3333333333333333	1.6666666666666665	3.0	1.9999999999999998	1.0	0.3333333333333333	0.3333333333333333	0.6666666666666666	2.333333333333333	1.9999999999999998	8.999999999999998	27.999999999999968	66.33333333333347	107.66666666666622	108.6666666666662	134.66666666666612	342.99999999999795	603.9999999999987	758.0000000000163	1760.3333333332123	2444.999999999994	2126.666666666516	2432.3333333333217	656.333333333338	160.66666666666686	60.333333333333485	35.99999999999998	10.0	5.333333333333332	2.333333333333333	3.0	2.333333333333333	0.6666666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Germ-P2S2-ACN-a_S165.16S.R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6666666666666665	1.3333333333333333	1.0	1.0	0.6666666666666666	1.0	0.6666666666666666	1.0	0.3333333333333333	1.3333333333333333	3.0	4.666666666666666	17.000000000000007	51.000000000000085	96.66666666666637	114.66666666666612	150.99999999999991	231.33333333333553	507.33333333332195	788.6666666666864	801.6666666666879	1777.6666666665417	1958.3333333331673	1575.6666666665876	2366.3333333332916	890.0000000000313	214.6666666666684	82.9999999999999	32.99999999999996	14.333333333333341	4.666666666666666	5.333333333333332	4.0	1.0	1.3333333333333333	0.0	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Germ-P2S2-ACN-b_S166.16S.R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	1.6666666666666665	1.6666666666666665	1.0	1.3333333333333333	1.0	0.0	1.6666666666666665	3.0	1.9999999999999998	4.999999999999999	25.666666666666643	72.33333333333339	106.99999999999956	99.66666666666633	131.99999999999937	326.66666666666555	606.6666666666657	835.3333333333584	1808.6666666665346	2473.666666666674	2235.999999999899	2472.6666666666733	695.3333333333425	173.66666666666723	70.66666666666674	30.666666666666625	15.333333333333343	3.666666666666667	3.0	1.6666666666666665	1.3333333333333333	1.6666666666666665	0.6666666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Germ-P2S2-ACN-b_S166.16S.R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	1.6666666666666665	1.3333333333333333	1.6666666666666665	1.0	1.0	1.0	0.6666666666666666	0.0	1.6666666666666665	3.3333333333333335	7.666666666666663	20.66666666666666	52.33333333333343	91.66666666666644	113.3333333333328	151.33333333333326	239.33333333333576	501.9999999999889	794.6666666666871	845.0000000000261	1765.3333333332112	1956.9999999998342	1672.6666666665656	2400.333333333307	963.3333333333729	235.666666666669	94.33333333333307	40.33333333333334	17.000000000000007	8.666666666666664	4.666666666666666	1.9999999999999998	2.333333333333333	1.3333333333333333	0.3333333333333333	0.3333333333333333	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Germ-P2S2-ACN-c_S167.16S.R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	1.0	2.6666666666666665	1.0	0.3333333333333333	1.0	0.3333333333333333	0.6666666666666666	1.6666666666666665	2.333333333333333	3.0	8.666666666666664	34.99999999999997	83.66666666666656	125.33333333333263	115.33333333333277	189.33333333333434	374.6666666666628	550.6666666666594	699.0000000000095	2078.9999999998277	2800.6666666668225	1780.9999999998743	1370.6666666666342	465.99999999999096	166.33333333333368	50.66666666666675	19.666666666666664	4.666666666666666	4.333333333333333	2.6666666666666665	1.9999999999999998	2.6666666666666665	2.333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Germ-P2S2-ACN-c_S167.16S.R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	2.333333333333333	0.6666666666666666	0.3333333333333333	0.0	0.6666666666666666	1.3333333333333333	0.3333333333333333	1.0	1.6666666666666665	1.3333333333333333	3.0	4.666666666666666	23.66666666666665	65.66666666666681	107.33333333333289	114.66666666666612	192.33333333333442	253.6666666666695	490.3333333333229	690.3333333333419	779.0000000000186	2005.6666666664898	2236.3333333332325	1384.3333333332978	1346.3333333333064	609.6666666666661	204.6666666666681	86.99999999999984	35.99999999999998	12.333333333333337	4.333333333333333	3.3333333333333335	1.6666666666666665	2.6666666666666665	1.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Germ-P2S2-Chanvre-a_S217.16S.R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.6666666666666666	5.999999999999998	7.33333333333333	1.3333333333333333	2.6666666666666665	2.6666666666666665	0.3333333333333333	1.0	2.6666666666666665	3.3333333333333335	9.333333333333332	32.99999999999996	117.66666666666607	129.99999999999932	102.99999999999962	182.33333333333414	505.33333333332206	807.0000000000218	827.0000000000241	1467.6666666666122	1909.6666666665117	1583.3333333332525	1656.9999999999025	527.9999999999901	185.33333333333422	81.99999999999991	35.66666666666664	14.333333333333341	8.33333333333333	5.999999999999998	5.333333333333332	4.333333333333333	2.6666666666666665	0.0	0.6666666666666666	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Germ-P2S2-Chanvre-a_S217.16S.R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	7.666666666666663	1.9999999999999998	1.3333333333333333	1.0	0.0	0.3333333333333333	1.9999999999999998	1.6666666666666665	4.0	4.666666666666666	9.333333333333332	8.999999999999998	39.333333333333336	84.99999999999987	102.33333333333296	124.66666666666598	183.6666666666675	336.666666666665	688.666666666675	859.3333333333611	756.3333333333494	1393.9999999999623	1535.3333333332635	1266.6666666666579	1576.3333333332541	643.3333333333366	231.0000000000022	113.66666666666613	50.333333333333414	20.33333333333333	11.66666666666667	6.666666666666664	4.999999999999999	3.666666666666667	2.6666666666666665	1.3333333333333333	1.6666666666666665	0.3333333333333333	0.6666666666666666	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Germ-P2S2-Chanvre-b_S218.16S.R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.6666666666666666	1.0	6.333333333333331	8.33333333333333	4.333333333333333	2.6666666666666665	1.0	1.3333333333333333	1.0	1.3333333333333333	3.0	7.666666666666663	44.33333333333337	116.33333333333276	134.66666666666612	131.3333333333327	189.33333333333434	451.66666666665844	722.6666666666789	820.66666666669	1774.6666666665424	2278.666666666585	1706.3333333332246	1391.9999999999627	468.9999999999908	184.66666666666754	86.33333333333319	36.333333333333314	12.000000000000004	4.999999999999999	5.333333333333332	5.666666666666665	1.9999999999999998	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Germ-P2S2-Chanvre-b_S218.16S.R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.666666666666665	4.0	2.6666666666666665	1.3333333333333333	2.333333333333333	1.9999999999999998	1.9999999999999998	2.333333333333333	1.9999999999999998	1.9999999999999998	6.999999999999997	5.666666666666665	30.999999999999957	86.33333333333319	113.3333333333328	133.99999999999943	197.6666666666679	315.6666666666662	642.3333333333364	813.6666666666893	804.6666666666882	1641.3333333332394	1867.9999999998545	1265.3333333333248	1406.9999999999593	635.666666666669	236.00000000000233	109.33333333333286	54.00000000000011	24.666666666666647	11.333333333333336	3.3333333333333335	2.333333333333333	4.666666666666666	2.6666666666666665	1.0	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Germ-P2S2-Chanvre-c_S219.16S.R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	1.0	1.0	2.6666666666666665	2.333333333333333	0.6666666666666666	0.6666666666666666	0.6666666666666666	2.6666666666666665	4.666666666666666	16.00000000000001	56.00000000000012	97.66666666666636	123.33333333333266	103.66666666666627	140.99999999999963	347.33333333333104	569.9999999999949	723.0000000000123	1979.999999999829	2575.000000000053	1649.3333333332375	1215.3333333333362	432.3333333333262	168.0000000000004	66.33333333333347	28.666666666666632	12.666666666666671	4.666666666666666	2.6666666666666665	1.3333333333333333	3.3333333333333335	1.0	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Germ-P2S2-Chanvre-c_S219.16S.R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	2.333333333333333	3.666666666666667	1.0	0.6666666666666666	0.6666666666666666	0.6666666666666666	1.3333333333333333	1.6666666666666665	1.3333333333333333	2.333333333333333	4.666666666666666	7.33333333333333	33.999999999999964	82.9999999999999	107.33333333333289	125.33333333333263	149.66666666666654	242.0000000000025	495.99999999998926	717.0000000000116	748.0000000000151	1858.9999999998565	2094.999999999835	1332.6666666666429	1242.6666666666633	557.9999999999935	207.6666666666682	106.99999999999956	34.99999999999997	18.000000000000004	10.0	4.666666666666666	2.333333333333333	3.0	1.3333333333333333	0.3333333333333333	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Germ-P2S2-Colza-a_S191.16S.R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	0.0	1.9999999999999998	1.6666666666666665	0.6666666666666666	0.0	0.3333333333333333	0.6666666666666666	1.0	0.3333333333333333	0.0	2.6666666666666665	4.0	12.666666666666671	33.66666666666663	75.66666666666667	116.66666666666609	122.666666666666	183.33333333333417	463.9999999999911	728.3333333333462	741.0000000000143	1309.3333333333148	1886.666666666517	1744.6666666665492	2137.3333333331875	676.0000000000069	179.33333333333405	61.33333333333349	30.666666666666625	8.999999999999998	6.333333333333331	3.666666666666667	3.0	1.0	0.3333333333333333	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Germ-P2S2-Colza-a_S191.16S.R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.6666666666666666	1.3333333333333333	0.3333333333333333	1.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.6666666666666666	1.9999999999999998	0.6666666666666666	1.9999999999999998	5.666666666666665	7.9999999999999964	24.333333333333314	56.33333333333346	102.99999999999962	144.33333333333306	184.00000000000085	292.00000000000085	611.3333333333329	785.6666666666861	695.6666666666758	1313.9999999999804	1632.3333333332414	1480.9999999999425	1978.666666666496	759.6666666666831	240.00000000000244	103.33333333333294	29.66666666666663	12.666666666666671	6.333333333333331	5.666666666666665	2.333333333333333	2.333333333333333	1.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
