Group 1,Group 2,H,p-value,q-value
Germ (n=53),Seed (n=92),2.4212693989010177,0.11969789966721216,0.11969789966721216
Germ (n=53),Soil (n=65),37.74151553219258,8.076723952231927e-10,1.2115085928347891e-09
Seed (n=92),Soil (n=65),73.58260446213114,9.651149767232076e-18,2.895344930169623e-17
